pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
251	Um grupo de pessoas está relaxadamente sentado em ambos os lados de um monumento de pedra vermelha	Um grupo de pessoas está sentado em ambos os lados de uma estrutura de pedra vermelha	4.3	TRAIN
252	O homem está tocando um violão acústico	O homem está tocando um violão que é acústico	4.9	TRAIN
253	Um panda está comendo um pedaço de bambu	O panda está comendo bambu	4.6	TRAIN
254	Dois cachorros estão brincando alegremente na grama	Dois cachorros estão brincando juntos na grama	4.5	TRAIN
255	Uma mulher está cortando uma cebola branca	Uma mulher está cortando uma cebola	4.4	TRAIN
256	Um chefe está cozinhando uma refeição	Um chefe está preparando uma refeição	4.5	TRAIN
257	um homem está tocando a flauta	Um homem está tocando uma flauta	4.9	TRAIN
258	Um homem e uma mulher estão dirigindo pela rua abaixo em um jipe	Um homem e uma mulher estão dirigindo pela estrada abaixo em um carro	4.3	TRAIN
259	A grama está sendo cortada por um homem	Um homem está aparando grama	5.0	TRAIN
260	Duas crianças estão brincando em uma estátua	Algumas crianças estão brincando em uma estátua	4.3	TRAIN
261	Um cachorro castanho e um cachorro preto estão zuando na areia	Um cachorro preto está brincando com um cachorro castanho na areia	4.4	TRAIN
262	Um homem está tocando uma flauta	O homem está tocando a flauta	4.8	TRAIN
263	Um cachorro branco e um preto estão correndo alegremente lado a lado na grama	Um cachorro branco e um cachorro preto estão correndo lado a lado na grama verde	4.7	TRAIN
264	Dois cachorros estão brincando na neve	Dois cachorros estão zuando na neve	4.7	TRAIN
265	A comida está sendo frita por uma mulher	Uma mulher está fritando alguma comida	4.8	TRAIN
266	O homem e a criança estão andando de caiaque pelas águas calmas	Um homem e uma criança estão andando de caiaque pelas águas calmas	5.0	TRAIN
267	Alguém está dando comida a um animal	Alguém está alimentando um animal	4.7	TRAIN
268	Dois cachorros castanhos e brancos estão lutando em uma área gramada em frente a uma árvore	Dois cachorros castanhos e brancos estão brigando em uma área gramada na frente de uma planta	4.8	TRAIN
269	Uma menina está tocando um violão	Um violão está sendo tocado por uma menina	4.8	TRAIN
270	Um e-mail está sendo lido por um homem	Um homem está lendo um e-mail	4.8	TRAIN
271	Um homem está removendo a pele de uma cebola	Um homem está descascando uma cebola	4.8	TRAIN
272	Um cachorro está correndo para cima de um morro cheio de grama	Um cachorro está correndo morro acima	4.2	TRAIN
273	Crianças em roupas de banho estão brincando na piscina	As crianças de roupas de banho estão brincando na água	4.4	TRAIN
274	Um cachorro castanho está encarando atentamente um cachorro castanho e branco	Um cachorro castanho está olhando atentamente para um cachorro castanho e branco	4.8	TRAIN
275	Um homem com um chapéu tingido de roxo está operando uma câmera que faz vídeos	O homem de chapéu roxo está operando uma câmera que faz vídeos	4.9	TRAIN
276	O homem está comendo uma banana perto de uma árvore	Um homem está comendo uma banana	4.5	TRAIN
277	Um cachorro castanho está carregando um brinquedo colorido na grama	Um brinquedo colorido está sendo carregado por um cachorro castanho na grama	4.7	TRAIN
278	Um homem está apressadamente entrando em um carro em uma garagem	Um homem está entrando em um carro em uma garagem	4.7	TRAIN
279	Uma bicicleta está sendo pedalada por uma pessoa	Uma pessoa está andando de bicicleta	5.0	TRAIN
280	As pessoas em uma corrida de arrancada estão olhando para as chamas que estão saindo dos carros	Algumas pessoas em uma corrida de arrancada estão olhando para as chamas que estão saindo dos carros	4.9	TRAIN
281	Uma camisa preta está sendo vestida por um homem que está sentado na mesa e rindo	Um homem usando uma camisa tingida de preto está sentado à mesa e rindo	4.7	TRAIN
282	Um homem com um chapéu duro está dançando	Um homem está usando um capacete de proteção e dançando	4.7	TRAIN
283	Um menino está pulando para fora do lado de uma fonte de água feita de pedra em frente a um prédio	Um menino está pulando para fora do lado de uma fonte de água de pedra na frente a um prédio	4.6	TRAIN
284	As pessoas estão sentadas em mesas quadradas em um quarto vermelho	Pessoas estão sentadas à mesa em uma sala vermelha	4.4	TRAIN
285	Um cachorro castanho e branco está brincando no gramado	Um cachorro está brincando na grama verde	4.3	TRAIN
286	A pessoa na motocicleta está levantando seu braço	Uma pessoa na motocicleta está levantando um braço	4.6	TRAIN
287	A menina está usando uma camisa branca e uma saia rosa, e está parada na frente de uma casa	A menina está vestindo uma camisa de cor branca com uma saia rosa e está em pé em frente a uma casa	4.8	TRAIN
288	Uma mulher está cortando manteiga	Uma mulher está fatiando manteiga	4.7	TRAIN
289	Um homem está bebendo suco de laranja e caminhando	Uma pessoa está tomando suco de laranja e caminhando	4.5	TRAIN
290	O homem está montando um touro que é mecânico	Um homem está montando um touro mecânico	4.8	TRAIN
291	Os garotos estão perseguindo um ao outro na areia	Os meninos estão perseguindo um ao outro na areia	4.9	TRAIN
292	Uma cebola está sendo fatiada por um homem	Um homem está fatiando uma cebola	4.9	TRAIN
293	Um homem está fazendo exercícios	Um homem está se exercitando	4.8	TRAIN
294	Uma pessoa vestindo roupas para andar de bicicleta está de pé firmemente em frente às montanhas	Uma pessoa com equipamento de ciclismo está parada de pé de frente para algumas montanhas	4.8	TRAIN
295	Um homem de uniforme vermelho está rapidamente dando um salto em uma corrida de mountain bike	Um homem de uniforme vermelho está dando um salto em uma corrida de mountain bike	4.4	TRAIN
296	Dois meninos pequenos estão vestindo smoking	Duas crianças pequenas estão vestindo smoking	4.2	TRAIN
297	Um homem está parado perto de uma gaiola de pássaros grande e colorida	Um homem está de pé ao lado de uma gaiola de pássaros que é grande e colorida	4.8	TRAIN
298	O homem está fazendo exercícios no chão	Um homem está fazendo exercícios	4.3	TRAIN
299	Uma entrevista está sendo concedida pelo homem	O homem está concedendo uma entrevista	4.8	TRAIN
300	O cachorro está mordendo algumas gotas de água	O cachorro está abocanhando algumas gotas de água	4.5	TRAIN
301	Um cachorro escuro preto e um cachorro castanho claro estão brincando no quintal	Um cachorro preto escuro e um cachorro castanho claro estão brincando no quintal	4.9	TRAIN
302	Um veterano está mostrando diferentes coisas de uma guerra para algumas pessoas	Diferentes coisas de uma guerra estão sendo mostradas para algumas pessoas por um veterano	4.9	TRAIN
303	Uma mulher está descascando a batata	Uma mulher está descascando uma batata	4.9	TRAIN
304	O homem está conversando no telefone	O homem está falando no telefone	4.8	TRAIN
305	Um bebê rinoceronte está seguindo um rinoceronte adulto	Um rinoceronte, que é pequeno, está seguindo um rinoceronte adulto	4.5	TRAIN
306	Uma mulher está dirigindo um carro e está conversando animadamente com o homem que está sentado ao lado dela	A mulher e o homem estão viajando de carro	4.1	TRAIN
307	Duas crianças pequeninas estão brincando com um carro de brinquedo na rua	Duas crianças, que são pequeninas, estão brincando com um carro de brinquedo na rua	4.9	TRAIN
308	Um homem está aparando grama	A grama está sendo cortada por um homem	5.0	TRAIN
309	Um cachorro branco está usando uma tiara de rena de Natal e está brincando com um cachorro castanho na grama	O cachorro branco usando orelhas de rena está perto de um cachorro castanho	4.4	TRAIN
310	Um motociclista com uma jaqueta azul, calça preta e um capacete branco está dirigindo imprudentemente na terra e as pessoas assistem	Um motociclista com uma jaqueta azul, calça preta e um capacete branco está dirigindo na terra e as pessoas estão assistindo	4.4	TRAIN
311	Alguém está saltando no ar em uma prancha	Alguém está pulando no ar em uma prancha	4.9	TRAIN
312	Um jogador de hóquei de camisa amarela está protegendo o gol	O gol está sendo guardado por um jogador de hóquei de camisa de time amarela	4.9	TRAIN
313	Um esquilo está correndo em círculos	O esquilo está correndo em círculos	4.6	TRAIN
314	O homem está surgindo de um pântano	Um homem está saindo da água	3.9	TRAIN
315	Uma mulher está fatiando cenouras	As cenouras estão sendo cortadas por uma mulher	5.0	TRAIN
316	As pessoas estão andando por uma rua movimentada	Pessoas estão andando por uma multidão na rua	4.6	TRAIN
317	Dois meninos estão vestindo camisas marrons e estão puxando uma corda entusiasmadamente em uma plataforma de madeira	Dois meninos estão vestindo camisas marrons e estão puxando uma corda em uma plataforma de madeira	4.7	TRAIN
318	O homem está desenhando	Um homem está desenhando	5.0	TRAIN
319	Uma mulher está andando a cavalo	Uma mulher está montando um animal	4.5	TRAIN
320	Uma mulher está fritando alguma comida	A comida está sendo frita por uma mulher	4.8	TRAIN
321	Uma jovem mulher está fazendo uma tatuagem na mão	Uma menina está tatuando sua mão	4.5	TRAIN
322	A menina loira com a blusa rosa está sorrindo e usando óculos engraçados com um grande nariz acoplado	A menina pequena está sorrindo e usando um nariz falso e óculos	4.3	TRAIN
323	Um homem está cortando uma corda grossa com uma espada	Um homem está cortando um cordão com uma espada	4.5	TRAIN
324	Os ovos estão sendo rachados em uma tigela pela mulher	A senhora está quebrando ovos crus na tigela	4.4	TRAIN
325	Uma cebola está sendo fatiada com uma faca pela mulher	A mulher está fatiando uma cebola com uma faca	4.8	TRAIN
326	O cachorro castanho está pulando no ar	Um cachorro está pulando no ar	4.4	TRAIN
327	Um homem está dançando na chuva	Uma pessoa está dançando na chuva	4.6	TRAIN
328	Dois cachorros grandes, um de cor clara e o outro de cor escura, estão rapidamente se movendo através do terreno nevado	Dois cachorros grandes, um de cor clara e outro escuro, estão correndo pelo terreno nevado	4.7	TRAIN
329	Pessoas estão andando do lado de fora do prédio que possui vários murais	Várias pessoas estão em frente a um prédio colorido	3.6	TRAIN
330	Uma criança, que é jovem, vestida para o clima frio, está de pé do lado de fora	Uma criança jovem vestida para o clima frio está de pé lá fora	5.0	TRAIN
331	O menino está velozmente dirigindo o triciclo	O menino está andando em um triciclo	4.38	TRAIN
332	O homem está cortando um prato de papel	Uma placa de papel está sendo cortada por um homem	4.9	TRAIN
333	O homem está despejando pepinos fatiados na água fria	O homem está despejando pepinos fatiados na água	4.6	TRAIN
334	Um grupo de meninas asiáticas está de pé sozinho	Um grupo de meninas asiáticas estão de pé juntas	3.7	TRAIN
335	Um menino está tocando um teclado	Um menino está praticando teclado	4.6	TRAIN
336	Um lêmure está mordendo o dedo de uma pessoa	Um animal está mordendo o dedo de alguém	4.7	TRAIN
337	Um menino jovem está tocando um instrumento de sopro	Uma criança está tocando um instrumento	4.2	TRAIN
338	Um cachorro branco está usando uma tiara de rena de Natal e está brincando com um cachorro de pelagem castanha na grama	Um cachorro branco está usando uma tiara de rena de Natal e está brincando com um cachorro castanho na grama	4.5	TRAIN
339	Um homem está levantando barras	O homem está levantando pesos	4.6	TRAIN
340	O homem está falando ao telefone	O homem está conversando no telefone	4.8	TRAIN
341	Os homens estão atuando em um palco	Os homens estão se apresentando no palco	4.4	TRAIN
342	Um barco está navegando silenciosamente sobre a água	Um barco está calmamente velejando sobre a água	4.8	TRAIN
343	Um homem está cortando uma cebola	Uma cebola está sendo cortada por um homem	4.9	TRAIN
344	Uma menina jovem de casaco de inverno está pulando de uma rocha para a areia na praia	Uma menina jovem de casaco feito para o inverno está pulando de uma pedra para a areia na praia	4.8	TRAIN
345	Crianças em camisas vermelhas estão brincando nas folhas	Crianças de camisas vermelhas estão brincando nas folhas	4.9	TRAIN
346	O pedaço de papel está sendo cortado	Algum papel está sendo cortado	4.6	TRAIN
347	Uma menina está tocando o piano	Uma menina está praticando o piano	4.5	TRAIN
348	Um homem está acariciando dois cachorros	Dois cachorros estão sendo acariciados por um homem	4.9	TRAIN
349	Um esquilo está rodando em círculos	Um esquilo está correndo em círculos	4.4	TRAIN
350	Dois pedreiros estão sentando-se ao lado de um palácio	Dois pedreiros estão sentando-se ao lado de uma construção	4.1	TRAIN
351	Um jovem homem em uma bicicleta bmx está pulando de uma pirâmide	Um ciclista está pulando em uma rampa em forma de pirâmide	4.0	TRAIN
352	Uma noiva em um vestido branco está correndo	Uma menina de vestido branco está correndo	4.4	TRAIN
353	Um esquiador de preto está pegando um pouco de ar	Um esquiador vestido de preto está tomando um pouquinho de ar	4.9	TRAIN
354	A flauta está sendo tocada por uma mulher	Uma mulher está tocando a flauta	4.8	TRAIN
355	Uma chita está correndo rapidamente atrás de sua presa	A chita está correndo rapidamente atrás de sua presa	4.6	TRAIN
356	Um homem está parado ao entardecer em uma estrada nevada quase intocada, que é iluminada apenas por faróis	Um homem está parado ao entardecer em uma estrada quase intocada coberta de neve, que é iluminada apenas por faróis	4.9	TRAIN
357	Um homem está fatiando batatas	O homem está fatiando a batata	4.4	TRAIN
